time,rpm,voltage
16763224,0,0
16764072,0,0
16764932,0,0
16765776,0,0
16766624,0,0
16767472,0,0
16768328,0,0
16769176,0,0
16770024,0,0
16770872,0,0
16771728,0,0
16772576,0,0
16773424,0,0
16774280,0,0
16775128,0,0
16775976,0,0
16776824,0,0
16777680,0,0
16778528,0,0
16779384,0,0
16780224,0,0
16781080,0,0
16781928,0,0
16782776,0,0
16783624,0,0
16784480,0,0
16785328,0,0
16786176,0,0
16787024,0,0
16787880,0,0
16788728,0,0
16789576,0,0
16790424,0,0
16791280,0,0
16792128,0,0
16792976,0,0
16793824,0,0
16794680,0,0
16795528,0,0
16796376,0,0
16797224,0,0
16798080,0,0
16798928,0,0
16799776,0,0
16800624,0,0
16801480,0,0
16802328,0,0
16803176,0,0
16804024,0,0
16804880,0,0
16805728,0,0
16806576,0,0
16807424,0,0
16808280,0,0
16809128,0,0
16809976,0,0
16810824,0,0
16811680,0,0
16812528,0,0
16813376,0,0
16814232,0,0
16815080,0,0
16815928,0,0
16816776,0,0
16817624,0,0
16818480,0,0
16819336,0,0
16820176,0,0
16821024,0,0
16821880,0,0
16822728,0,0
16823576,0,0
16824424,0,0
16825280,0,0
16826128,0,0
16826976,0,0
16827824,0,0
16828680,0,0
16829528,0,0
16830376,0,0
16831224,0,0
16832080,0,0
16832928,0,0
16833776,0,0
16834624,0,0
16835480,0,0
16836328,0,0
16837176,0,0
16838024,0,0
16838880,0,0
16839728,0,0
16840576,0,0
16841424,0,0
16842280,0,0
16843128,0,0
16843976,0,0
16844824,0,0
16845680,0,0
16846528,0,0
16847376,0,0
16848224,0,0
16849080,0,0
16849928,0,0
16850776,0,0
16851624,0,0
16852480,0,0
16853328,0,0
16854176,0,0
16855024,0,0
16855880,0,0
16856728,0,0
16857576,0,0
16858424,0,0
16859280,0,0
16860128,0,0
16860976,0,0
16861824,0,0
16862680,0,0
16863528,0,0
16864384,0,0
16865224,0,0
16866080,0,0
16866928,0,0
16867776,0,0
16868624,0,0
16869480,0,0
16870328,0,0
16871176,0,0
16872024,0,0
16872880,0,0
16873728,0,0
16874576,0,0
16875424,0,0
16876280,0,0
16877128,0,0
16877976,0,0
16878824,0,0
16879680,0,0
16880528,0,0
16881376,0,0
16882224,0,0
16883080,0,0
16883928,0,0
16884776,0,0
16885624,0,0
16886480,0,0
16887328,0,0
16888176,0,0
16889024,0,0
16889880,0,0
16890728,0,0
16891576,0,0
16892424,0,0
16893280,0,0
16894128,0,0
16894980,0,0
16895824,0,0
16896680,0,0
16897528,0,0
16898376,0,0
16899224,0,0
16900080,0,0
16900928,0,0
16901776,0,0
16902624,0,0
16903480,0,0
16904336,0,0
16905176,0,0
16906024,0,0
16906880,0,0
16907728,0,0
16908576,0,0
16909432,0,0
16910280,0,0
16911128,0,0
16911976,0,0
16912824,0,0
16913680,0,0
16914528,0,0
16915376,0,0
16916224,0,0
16917080,0,0
16917928,0,0
16918776,0,0
16919624,0,0
16920480,0,0
16921328,0,0
16922176,0,0
16923024,0,0
16923880,0,0
16924728,0,0
16925576,0,0
16926424,0,0
16927280,0,0
16928128,0,0
16928976,0,0
16929824,0,0
16930680,0,0
16931528,0,0
16932376,0,0
16933224,0,0
16934080,0,0
16934928,0,0
16935776,0,0
16936624,0,0
16937480,0,0
16938328,0,0
16939176,0,0
16940024,0,0
16940880,0,0
16941728,0,0
16942576,0,0
16943424,0,0
16944280,0,0
16945128,0,0
16945976,0,0
16946824,0,0
16947680,0,0
16948528,0,0
16949384,0,0
16950224,0,0
16951080,0,0
16951928,0,0
16952776,0,0
16953624,0,0
16954480,0,0
16955328,0,0
16956176,0,0
16957024,0,0
16957880,0,0
16958728,0,0.02
16959576,0,0
16960424,0,0
16961280,0,0
16962128,0,0
16962976,0,0
16963824,0,0
16964680,0,0
16965528,0,0
16966376,0,0
16967224,0,0
16968080,0,0
16968928,0,0
16969776,0,0
16970624,0,0
16971480,0,0
16972328,0,0
16973176,0,0
16974024,0,0
16974880,0,0
16975728,0,0
16976576,0,0
16977424,0,0
16978280,0,0
16979128,0,0
16979976,0,0
16980824,0,0
16981680,0,0
16982528,0,0
16983376,0,0
16984224,0,0
16985080,0,0
16985928,0,0
16986776,0,0
16987624,0,0
16988480,0,0
16989336,0,0
16990176,0,0
16991024,0,0
16991880,0,0
16992728,0,0
16993576,0,0
16994432,0,0
16995280,0,0
16996128,0,0
16996976,0,0
16997824,0,0
16998680,0,0
16999528,0,0
17000376,0,0
17001224,0,0
17002080,0,0
17002928,0,0
17003776,0,0
17004624,0,0
17005480,0,0
17006328,0,0
17007176,0,0
17008024,0,0
17008880,0,0
17009728,0,0
17010576,0,0
17011424,0,0
17012280,0,0
17013128,0,0
17013976,0,0
17014824,0,0
17015680,0,0
17016528,0,0
17017376,0,0
17018224,0,0
17019080,0,0
17019928,0,0
17020776,0,0
17021624,0,0
17022480,0,0
17023328,0,0
17024176,0,0
17025028,0,0
17025880,0,0
17026728,0,0
17027576,0,0
17028424,0,0
17029280,0,0
17030128,0,0
17030976,0,0
17031824,0,0
17032680,0,0
17033528,0,0
17034384,0,0
17035224,0,0
17036080,0,0
17036928,0,0
17037776,0,0
17038624,0,0
17039480,0,0
17040328,0,0
17041176,0,0
17042024,0,0
17042880,0,0
17043728,0,0
17044576,0,0
17045424,0,0
17046280,0,0
17047128,0,0
17047976,0,0
17048824,0,0
17049680,0,0
17050528,0,0
17051376,0,0
17052224,0,0
17053080,0,0
17053928,0,0
17054776,0,0
17055624,0,0
17056480,0,0
17057328,0,0
17058176,0,0
17059024,0,0
17059880,0,0
17060728,0,0
17061576,0,0
17062424,0,0
17063280,0,0
17064128,0,0
17064976,0,0
17065824,0,0
17066680,0,0
17067528,0,0
17068376,0,0
17069224,0,0
17070084,0,0
17070928,0,0
17071776,0,0
17072624,0,0
17073480,0,0
17074328,0,0
17075176,0,0
17076024,0,0
17076880,0,0
17077728,0,0
17078576,0,0
17079432,0,0
17080280,0,0
17081128,0,0
17081976,0,0
17082824,0,0
17083680,0,0
17084536,0,0
17085376,0,0
17086224,0,0
17087080,0,0
17087928,0,0
17088776,0,0
17089624,0,0
17090480,0,0
17091328,0,0
17092176,0,0
17093024,0,0
17093880,0,0
17094728,0,0
17095576,0,0
17096424,0,0
17097280,0,0
17098128,0,0
17098976,0,0
17099824,0,0
17100680,0,0
17101528,0,0
17102376,0,0
17103224,0,0
17104080,0,0
17104928,0,0
17105776,0,0
17106624,0,0
17107480,0,0
17108328,0,0
17109176,0,0
17110024,0,0
17110880,0,0
17111728,0,0
17112576,0,0
17113424,0,0
17114280,0,0
17115128,0,0
17115976,0,0
17116824,0,0
17117680,0,0
17118528,0,0
17119384,0,0
17120224,0,0
17121080,0,0
17121928,0,0
17122776,0,0
17123624,0,0
17124480,0,0
17125328,0,0
17126176,0,0
17127024,0,0
17127880,0,0
17128728,0,0
17129576,0,0
17130424,0,0
17131280,0,0
17132128,0,0
17132976,0,0
17133824,0,0
17134680,0,0
17135528,0,0
17136376,0,0
17137224,0,0
17138080,0,0
17138928,0,0
17139776,0,0
17140624,0,0
17141480,0,0
17142328,0,0
17143176,0,0
17144024,0,0
17144880,0,0
17145728,0,0
17146576,0,0
17147424,0,0
17148280,0,0
17149128,0,0
17149976,0,0
17150824,0,0
17151680,0,0
17152528,0,0
17153376,0,0
17154224,0,0
17155080,0,0
17155928,0,0
17156776,0,0
17157624,0,0
17158480,0,0
17159328,0,0
17160176,0,0
17161024,0,0
17161880,0,0
17162728,0,0
17163576,0,0
17164432,0,0
17165280,0,0
17166128,0,0
17166976,0,0
17167824,0,0
17168680,0,0
17169536,0,0
17170376,0,0
17171224,0,0
17172080,0,0
17172928,0,0
17173776,0,0
17174624,0,0
17175480,0,0
17176328,0,0.02
17177176,0,0
17178024,0,0
17178880,0,0
17179728,0,0
17180576,0,0
17181424,0,0
17182280,0,0
17183128,0,0
17183976,0,0
17184824,0,0
17185680,0,0
17186528,0,0
17187376,0,0
17188224,0,0
17189080,0,0
17189928,0,0
17190776,0,0
17191624,0,0
17192480,0,0
17193328,0,0
17194176,0,0
17195024,0,0
17195880,0,0
17196728,0,0
17197576,0,0
17198424,0,0
17199280,0,0
17200132,0,0
17200976,0,0
17201824,0,0
17202680,0,0
17203528,0,0
17204376,0,0
17205224,0,0
17206080,0,0
17206928,0,0
17207776,0,0
17208624,0,0
17209480,0,0
17210328,0,0
17211176,0,0
17212024,0,0
17212880,0,0
17213728,0,0
17214584,0,0
17215424,0,0
17216280,0,0
17217128,0,0
17217976,0,0
17218824,0,0
17219680,0,0
17220528,0,0
17221376,0,0
17222224,0,0
17223080,0,0
17223928,0,0
17224776,0,0
17225624,0,0
17226480,0,0
17227328,0,0.02
17228176,0,0
17229024,0,0
17229880,0,0
17230728,0,0
17231576,0,0
17232424,0,0
17233280,0,0
17234128,0,0
17234976,0,0
17235824,0,0
17236680,0,0
17237528,0,0
17238376,0,0
17239224,0,0
17240080,0,0
17240928,0,0
17241776,0,0
17242624,0,0
17243480,0,0
17244328,0,0
17245176,0,0
17246024,0,0
17246880,0,0
17247728,0,0
17248576,0,0
17249432,0,0
17250280,0,0
17251128,0,0
17251976,0,0
17252824,0,0
17253680,0,0
17254536,0,0
17255376,0,0
17256224,0,0
17257080,0,0
17257928,0,0
17258776,0,0
17259624,0,0
17260480,0,0
17261328,0,0
17262176,0,0
17263024,0,0
17263880,0,0
17264728,0,0
17265576,0,0
17266424,0,0
17267280,0,0
17268128,0,0
17268976,0,0
17269824,0,0
17270680,0,0
17271528,0,0
17272376,0,0
17273224,0,0
17274080,0,0
17274928,0,0
17275776,0,0
17276624,0,0
17277480,0,0
17278328,0,0
17279176,0,0
17280024,0,0
17280880,0,0
17281728,0,0
17282576,0,0
17283424,0,0
17284280,0,0
17285128,0,0
17285976,0,0
17286824,0,0
17287680,0,0
17288528,0,0
17289376,0,0
17290224,0,0
17291080,0,0
17291928,0,0
17292776,0,0
17293624,0,0
17294480,0,0
17295328,0,0
17296176,0,0
17297024,0,0
17297880,0,0
17298728,0,0
17299584,0,0
17300424,0,0
17301280,0,0
17302128,0,0
17302976,0,0
17303824,0,0
17304680,0,0
17305528,0,0
17306376,0,0
17307224,0,0
17308080,0,0
17308928,0,0
17309776,0,0
17310624,0,0
17311480,0,0
17312328,0,0
17313176,0,0
17314024,0,0
17314880,0,0
17315728,0,0
17316576,0,0
17317424,0,0
17318280,0,0
17319128,0,0
17319976,0,0
17320824,0,0
17321680,0,0
17322528,0,0
17323376,0,0
17324224,0,0
17325080,0,0
17325928,0,0
17326776,0,0
17327624,0,0
17328480,0,0
17329328,0,0
17330180,0,0
17331024,0,0
17331880,0,0
17332728,0,0
17333576,0,0
17334424,0,0
17335280,0,0
17336128,0,0
17336976,0,0
17337824,0,0
17338680,0,0
17339536,0,0
17340376,0,0
17341224,0,0
17342080,0,0
17342928,0,0
17343776,0,0
17344632,0,0
17345480,0,0
17346328,0,0
17347176,0,0
17348024,0,0
17348880,0,0
17349728,0,0
17350576,0,0
17351424,0,0
17352280,0,0
17353128,0,0
17353976,0,0
17354824,0,0
17355680,0,0
17356528,0,0
17357376,0,0
17358224,0,0
17359080,0,0
17359928,0,0
17360776,0,0
17361624,0,0
17362480,0,0
17363328,0,0
17364176,0,0
17365024,0,0
17365880,0,0
17366728,0,0
17367576,0,0
17368424,0,0
17369280,0,0
17370128,0,0
17370976,0,0
17371824,0,0
17372680,0,0
17373528,0,0
17374376,0,0
17375224,0,0
17376080,0,0
17376928,0,0
17377776,0,0
17378624,0,0
17379480,0,0
17380328,0,0
17381176,0,0
17382024,0,0
17382880,0,0
17383728,0,0.02
17384584,0,0
17385424,0,0
17386280,0,0
17387128,0,0
17387976,0,0
17388824,0,0
17389680,0,0
17390528,0,0
17391376,0,0
17392224,0,0
17393080,0,0
17393928,0,0
17394776,0,0
17395624,0,0
17396480,0,0
17397328,0,0
17398176,0,0
17399024,0,0
17399880,0,0
17400728,0,0
17401576,0,0
17402424,0,0
17403280,0,0
17404128,0,0
17404976,0,0
17405824,0,0
17406680,0,0
17407528,0,0
17408376,0,0
17409224,0,0
17410080,0,0
17410928,0,0
17411776,0,0
17412624,0,0
17413480,0,0
17414328,0,0
17415176,0,0
17416024,0,0
17416880,0,0
17417728,0,0
17418576,0,0
17419424,0,0
17420280,0,0
17421128,0,0
17421976,0,0
17422824,0,0
17423680,0,0
17424536,0,0
17425376,0,0
17426224,0,0
17427080,0,0
17427928,0,0
17428776,0,0
17429632,0,0
17430480,0,0
17431328,0,0
17432176,0,0
17433024,0,0
17433880,0,0
17434728,0,0
17435576,0,0
17436424,0,0
17437280,0,0
17438128,0,0.02
17438976,0,0
17439824,0,0
17440680,0,0
17441528,0,0
17442376,0,0
17443224,0,0
17444080,0,0
17444928,0,0
17445776,0,0
17446624,0,0
17447480,0,0
17448328,0,0
17449176,0,0
17450024,0,0
17450880,0,0
17451728,0,0.02
17452576,0,0
17453424,0,0
17454280,0,0
17455128,0,0
17455976,0,0
17456824,0,0
17457680,0,0
17458528,0,0
17459376,0,0
17460228,0,0
17461080,0,0.02
17461928,0,0
17462776,0,0
17463624,0,0
17464480,0,0
17465328,0,0
17466176,0,0
17467024,0,0
17467880,0,0
17468728,0,0
17469584,0,0
17470424,0,0
17471280,0,0
17472128,0,0
17472976,0,0
17473824,0,0
17474680,0,0
17475528,0,0
17476376,0,0
17477224,0,0
17478080,0,0
17478928,0,0
17479776,0,0
17480624,0,0
17481480,0,0
17482328,0,0
17483176,0,0
17484024,0,0
17484880,0,0
17485728,0,0
17486576,0,0
17487424,0,0
17488280,0,0
17489128,0,0
17489976,0,0
17490824,0,0
17491680,0,0
17492528,0,0
17493376,0,0
17494224,0,0
17495080,0,0
17495928,0,0
17496776,0,0
17497624,0,0
17498480,0,0
17499328,0,0
17500176,0,0
17501024,0,0
17501880,0,0
17502728,0,0
17503576,0,0
17504424,0,0
17505284,0,0
17506128,0,0
17506976,0,0
17507824,0,0
17508680,0,0
17509528,0,0
17510376,0,0
17511224,0,0
17512080,0,0
17512928,0,0
17513776,0,0
17514632,0,0
17515480,0,0
17516328,0,0
17517176,0,0
17518024,0,0
17518880,0,0
17519736,0,0
17520576,0,0
17521424,0,0
17522280,0,0
17523128,0,0
17523976,0,0
17524824,0,0
17525680,0,0
17526528,0,0
17527376,0,0
17528224,0,0
17529080,0,0
17529928,0,0
17530776,0,0
17531624,0,0
17532480,0,0
17533328,0,0
17534176,0,0
17535024,0,0
17535880,0,0
17536728,0,0
17537576,0,0
17538424,0,0
17539280,0,0
17540128,0,0
17540976,0,0
17541824,0,0
17542680,0,0
17543528,0,0
17544376,0,0
17545224,0,0
17546080,0,0
17546928,0,0
17547776,0,0
17548624,0,0
17549480,0,0
17550328,0,0
17551176,0,0
17552024,0,0
17552880,0,0
17553728,0,0
17554584,0,0
17555424,0,0
17556280,0,0
17557128,0,0
17557976,0,0
17558824,0,0
17559680,0,0
17560528,0,0
17561376,0,0
17562224,0,0
17563080,0,0
17563928,0,0
17564776,0,0
17565624,0,0
17566480,0,0
17567328,0,0
17568176,0,0
17569024,0,0
17569880,0,0
17570728,0,0
17571576,0,0
17572424,0,0
17573280,0,0
17574128,0,0
17574976,0,0
17575824,0,0
17576680,0,0
17577528,0,0
17578376,0,0
17579224,0,0
17580080,0,0
17580928,0,0
17581776,0,0
17582624,0,0
17583480,0,0
17584328,0,0.02
17585176,0,0
17586024,0,0
17586880,0,0
17587728,0,0
17588576,0,0
17589424,0,0
17590280,0,0
17591128,0,0
17591976,0,0
17592824,0,0
17593680,0,0
17594528,0,0
17595376,0,0
17596224,0,0
17597080,0,0
17597928,0,0
17598776,0,0
17599632,0,0
17600480,0,0
17601328,0,0
17602176,0,0
17603024,0,0
17603880,0,0
17604736,0,0
17605576,0,0
17606424,0,0
17607280,0,0
17608128,0,0
17608976,0,0
17609824,0,0
17610680,0,0
17611528,0,0
17612376,0,0
17613224,0,0
17614080,0,0
17614928,0,0
17615776,0,0
17616624,0,0
17617480,0,0
17618328,0,0.02
17619176,0,0
17620024,0,0
17620880,0,0
17621728,0,0
17622576,0,0
17623424,0,0
17624280,0,0
17625128,0,0
17625976,0,0
17626824,0,0
17627680,0,0
17628528,0,0
17629376,0,0
17630224,0,0
17631080,0,0
17631928,0,0
17632776,0,0
17633624,0,0
17634480,0,0
17635332,0,0
17636176,0,0
17637024,0,0
17637880,0,0
17638728,0,0
17639576,0,0
17640424,0,0
17641280,0,0
17642128,0,0
17642976,0,0
17643824,0,0
17644680,0,0
17645528,0,0
17646376,0,0
17647224,0,0
17648080,0,0
17648928,0,0
17649784,0,0
17650624,0,0
17651480,0,0
17652328,0,0
17653176,0,0
17654024,0,0
17654880,0,0
17655728,0,0
17656576,0,0
17657424,0,0
17658280,0,0
17659128,0,0
17659976,0,0
17660824,0,0
17661680,0,0
17662528,0,0
17663376,0,0
17664224,0,0
17665080,0,0
17665928,0,0
17666776,0,0
17667624,0,0
17668480,0,0
17669328,0,0
17670176,0,0
17671024,0,0
17671880,0,0
17672728,0,0
17673576,0,0
17674424,0,0
17675280,0,0
17676128,0,0
17676976,0,0
17677824,0,0
17678680,0,0
17679528,0,0
17680376,0,0
17681224,0,0
17682080,0,0
17682928,0,0
17683776,0,0
17684632,0,0
17685480,0,0
17686328,0,0
17687176,0,0
17688024,0,0
17688880,0,0
17689736,0,0
17690576,0,0
17691424,0,0
17692280,0,0
17693128,0,0
17693976,0,0
17694824,0,0
17695680,0,0
17696528,0,0
17697376,0,0
17698224,0,0
17699080,0,0
17699928,0,0
17700776,0,0
17701624,0,0
17702480,0,0
17703328,0,0
17704176,0,0
17705024,0,0
17705880,0,0
17706728,0,0
17707576,0,0
17708424,0,0
17709280,0,0
17710128,0,0
17710976,0,0
17711824,0,0
17712680,0,0
17713528,0,0
17714376,0,0
17715224,0,0
17716080,0,0
17716928,0,0
17717776,0,0
17718624,0,0
17719480,0,0
17720328,0,0
17721176,0,0
17722024,0,0
17722880,0,0
17723728,0,0
17724576,0,0
17725424,0,0
17726280,0,0
17727128,0,0
17727976,0,0
17728824,0,0
17729680,0,0
17730528,0,0
17731376,0,0
17732224,0,0
17733080,0,0
17733928,0,0
17734784,0,0
17735624,0,0
17736480,0,0
17737328,0,0
17738176,0,0
17739024,0,0
17739880,0,0
17740728,0,0
17741576,0,0
17742424,0,0
17743280,0,0
17744128,0,0
17744976,0,0
17745824,0,0
17746680,0,0
17747528,0,0
17748376,0,0
17749224,0,0
17750080,0,0
17750928,0,0
17751776,0,0
17752624,0,0
17753480,0,0
17754328,0,0
17755176,0,0
17756024,0,0
17756880,0,0
17757728,0,0
17758576,0,0
17759424,0,0
17760280,0,0
17761128,0,0
17761976,0,0
17762824,0,0
17763680,0,0
17764528,0,0
17765380,0,0
17766224,0,0
17767080,0,0
17767928,0,0
17768776,0,0
17769624,0,0
17770480,0,0
17771328,0,0
17772176,0,0
17773024,0,0
17773880,0,0
17774736,0,0
17775576,0,0
17776424,0,0
17777280,0,0
17778128,0,0
17778976,0,0
17779832,0,0
17780680,0,0
17781528,0,0
17782376,0,0
17783224,0,0
17784080,0,0
17784928,0,0
17785776,0,0
17786624,0,0
17787480,0,0
17788328,0,0
17789176,0,0
17790024,0,0
17790880,0,0
17791728,0,0
17792576,0,0
17793424,0,0
17794280,0,0
17795128,0,0
17795976,0,0
17796824,0,0
17797680,0,0
17798528,0,0
17799376,0,0
17800224,0,0
17801080,0,0
17801928,0,0
17802776,0,0
17803624,0,0
17804480,0,0
17805328,0,0
17806176,0,0
17807024,0,0
17807880,0,0
17808728,0,0
17809576,0,0
17810424,0,0
17811280,0,0
17812128,0,0
17812976,0,0
17813824,0,0
17814680,0,0
17815528,0,0
17816376,0,0
17817224,0,0
17818080,0,0
17818928,0,0
17819784,0,0
17820624,0,0
17821480,0,0
17822328,0,0
17823176,0,0
17824024,0,0
17824880,0,0
17825728,0,0
17826576,0,0
17827424,0,0
17828280,0,0
17829128,0,0
17829976,0,0
17830824,0,0
17831680,0,0
17832528,0,0
17833376,0,0
17834224,0,0
17835080,0,0
17835928,0,0
17836776,0,0
17837624,0,0
17838480,0,0
17839328,0,0
17840176,0,0
17841024,0,0
17841880,0,0
17842728,0,0
17843576,0,0
17844424,0,0
17845280,0,0
17846128,0,0
17846976,0,0
17847824,0,0
17848680,0,0
17849528,0,0
17850376,0,0
17851224,0,0
17852080,0,0
17852928,0,0
17853776,0,0
17854624,0,0
17855480,0,0.02
17856328,0,0
17857176,0,0
17858024,0,0
17858880,0,0
17859736,0,0
17860576,0,0
17861424,0,0
17862280,0,0
17863128,0,0
17863976,0,0
17864832,0,0
17865680,0,0
17866528,0,0
17867376,0,0
17868224,0,0
17869080,0,0
17869928,0,0
17870776,0,0
17871624,0,0
17872480,0,0
17873328,0,0
17874176,0,0
17875024,0,0
17875880,0,0
17876728,0,0
17877576,0,0
17878424,0,0
17879280,0,0
17880128,0,0
17880976,0,0
17881824,0,0
17882680,0,0
17883528,0,0
17884376,0,0
17885224,0,0
17886080,0,0
17886928,0,0
17887776,0,0
17888624,0,0
17889480,0,0
17890328,0,0
17891176,0,0
17892024,0,0
17892880,0,0
17893728,0,0
17894576,0,0
17895428,0,0
17896280,0,0
17897128,0,0
17897976,0,0
17898824,0,0
17899680,0,0
17900528,0,0
17901376,0,0
17902224,0,0
17903080,0,0
17903928,0,0
17904784,0,0
17905624,0,0
17906480,0,0
17907328,0,0
17908176,0,0
17909024,0,0
17909880,0,0
17910728,0,0
17911576,0,0
17912424,0,0
17913280,0,0
17914128,0,0
17914976,0,0
17915824,0,0
17916680,0,0
17917528,0,0
17918376,0,0
17919224,0,0
17920080,0,0
17920928,0,0
17921776,0,0
17922624,0,0
17923480,0,0
17924328,0,0
17925176,0,0
17926024,0,0
17926880,0,0
17927728,0,0
17928576,0,0
17929424,0,0
17930280,0,0
17931128,0,0
17931976,0,0
17932824,0,0
17933680,0,0
17934528,0,0
17935376,0,0
17936224,0,0
17937080,0,0
17937928,0,0
17938776,0,0
17939624,0,0
17940484,0,0
17941328,0,0
17942176,0,0
17943024,0,0
17943880,0,0
17944728,0,0
17945576,0,0
17946424,0,0
17947280,0,0
17948128,0,0
17948976,0,0
17949832,0,0
17950680,0,0
17951528,0,0
17952376,0,0
17953224,0,0
17954080,0,0
17954936,0,0
17955776,0,0
17956624,0,0
17957480,0,0
17958328,0,0
17959176,0,0
17960024,0,0
17960880,0,0
17961728,0,0
17962576,0,0
17963424,0,0
17964280,0,0
17965128,0,0
17965976,0,0
17966824,0,0
17967680,0,0
17968528,0,0
17969376,0,0
17970224,0,0
17971080,0,0
17971928,0,0
17972776,0,0
17973624,0,0
17974480,0,0
17975328,0,0.02
17976176,0,0
17977024,0,0
17977880,0,0
17978728,0,0
17979576,0,0
17980424,0,0
17981280,0,0
17982128,0,0
17982976,0,0
17983824,0,0
17984680,0,0
17985528,0,0
17986376,0,0
17987224,0,0
17988080,0,0
17988928,0,0
17989784,0,0
17990624,0,0
17991480,0,0
17992328,0,0
17993176,0,0
17994024,0,0
17994880,0,0
17995728,0,0
17996576,0,0
17997424,0,0
17998280,0,0
17999128,0,0
17999976,0,0
18000824,0,0
18001680,0,0
18002528,0,0
18003376,0,0
18004224,0,0
18005080,0,0
18005928,0,0
18006776,0,0
18007624,0,0
18008480,0,0
18009328,0,0
18010176,0,0
18011024,0,0
18011880,0,0
18012728,0,0
18013576,0,0
18014424,0,0
18015280,0,0
18016128,0,0
18016976,0,0
18017824,0,0
18018680,0,0
18019528,0,0
18020376,0,0
18021224,0,0
18022080,0,0
18022928,0,0
18023776,0,0
18024624,0,0
18025480,0,0
18026328,0,0
18027176,0,0
18028024,0,0
18028880,0,0
18029728,0,0
18030576,0,0
18031424,0,0
18032280,0,0
18033128,0,0
18033976,0,0
18034832,0,0
18035680,0,0
18036528,0,0
18037376,0,0
18038224,0,0
18039080,0,0
18039936,0,0
18040776,0,0
18041624,0,0
18042480,0,0
18043328,0,0
18044176,0,0
18045024,0,0
18045880,0,0
18046728,0,0
18047576,0,0
18048424,0,0
18049280,0,0
18050128,0,0
18050976,0,0
18051824,0,0
18052680,0,0
18053528,0,0
18054376,0,0
18055224,0,0
18056080,0,0
18056928,0,0
18057776,0,0
18058624,0,0
18059480,0,0
18060328,0,0
18061176,0,0
18062024,0,0
18062880,0,0
18063728,0,0
18064576,0,0
18065424,0,0
18066280,0,0
18067128,0,0
18067976,0,0
18068824,0,0
18069680,0,0
18070532,0,0
18071376,0,0
18072224,0,0
18073080,0,0
18073928,0,0
18074776,0,0
18075624,0,0
18076480,0,0
18077328,0,0
18078176,0,0
18079024,0,0
18079880,0,0
18080728,0,0
18081576,0,0
18082424,0,0
18083280,0,0
18084128,0,0
18084984,0,0
18085824,0,0
18086680,0,0
18087528,0,0
18088376,0,0
18089224,0,0
18090080,0,0
18090928,0,0
18091776,0,0
18092624,0,0
18093480,0,0
18094328,0,0
18095176,0,0
18096024,0,0
18096880,0,0
18097728,0,0
18098576,0,0
18099424,0,0
18100280,0,0
18101128,0,0
18101976,0,0
18102824,0,0
18103680,0,0
18104528,0,0
18105376,0,0
18106224,0,0
18107080,0,0
18107928,0,0
18108776,0,0
18109624,0,0
18110480,0,0
18111328,0,0
18112176,0,0
18113024,0,0
18113880,0,0
18114728,0,0
18115576,0,0
18116424,0,0
18117280,0,0
18118128,0,0
18118976,0,0
18119832,0,0
18120680,0,0
18121528,0,0
18122376,0,0
18123224,0,0
18124080,0,0
18124936,0,0
18125776,0,0
18126624,0,0
18127480,0,0
18128328,0,0
18129176,0,0
18130024,0,0
18130880,0,0
18131728,0,0
18132576,0,0
18133424,0,0
18134280,0,0
18135128,0,0
18135976,0,0
18136824,0,0
18137680,0,0
18138528,0,0
18139376,0,0
18140224,0,0
18141080,0,0
18141928,0,0
18142776,0,0
18143624,0,0
18144480,0,0
18145328,0,0
18146176,0,0
18147024,0,0
18147880,0,0
18148728,0,0.02
18149576,0,0
18150424,0,0
18151280,0,0
18152128,0,0
18152976,0,0
18153824,0,0
18154680,0,0.02
18155528,0,0
18156376,0,0
18157224,0,0
18158080,0,0
18158928,0,0
18159776,0,0
18160624,0,0
18161480,0,0
18162328,0,0
18163176,0,0
18164024,0,0
18164880,0,0
18165728,0,0
18166576,0,0
18167424,0,0
18168280,0,0
18169128,0,0
18169984,0,0
18170824,0,0
18171680,0,0
18172528,0,0
18173376,0,0
18174224,0,0
18175080,0,0
18175928,0,0
18176776,0,0
18177624,0,0
18178480,0,0
18179328,0,0
18180176,0,0
18181024,0,0
18181880,0,0
18182728,0,0
18183576,0,0
18184424,0,0
18185280,0,0
18186128,0,0
18186976,0,0
18187824,0,0
18188680,0,0
18189528,0,0
18190376,0,0
18191224,0,0
18192080,0,0
18192928,0,0
18193776,0,0
18194624,0,0
18195480,0,0
18196328,0,0
18197176,0,0
18198024,0,0
18198880,0,0
18199728,0,0
18200580,0,0
18201424,0,0
18202280,0,0
18203128,0,0
18203976,0,0
18204824,0,0
18205680,0,0
18206528,0,0.02
18207376,0,0
18208224,0,0
18209080,0,0
18209936,0,0
18210776,0,0
18211624,0,0
18212480,0,0
18213328,0,0
18214176,0,0
18215032,0,0
18215880,0,0
18216728,0,0
18217576,0,0
18218424,0,0
18219280,0,0
18220128,0,0
18220976,0,0
18221824,0,0
18222680,0,0
18223528,0,0
18224376,0,0
18225224,0,0
18226080,0,0
18226928,0,0
18227776,0,0
18228624,0,0
18229480,0,0
18230328,0,0.02
18231176,0,0
18232024,0,0
18232880,0,0
18233728,0,0
18234576,0,0
18235424,0,0
18236280,0,0
18237128,0,0
18237976,0,0
18238824,0,0
18239680,0,0
18240528,0,0
18241376,0,0
18242224,0,0
18243080,0,0
18243928,0,0
18244776,0,0
18245624,0,0
